66,AN,Cerebellar Cortex,8
772,NTB,Hindbrain,6
773,NTS,Hindbrain,6
774,NTS_ce,Hindbrain,6
775,NTS_co,Hindbrain,6
776,NTS_ge,Hindbrain,6
777,NTS_l,Hindbrain,6
778,NTS_m,Hindbrain,6
779,NTSce,Hindbrain,6
780,NTSco,Hindbrain,6
781,NTSge,Hindbrain,6
782,NTSl,Hindbrain,6
783,NTSm,Hindbrain,6
823,P,Hindbrain,6
824,P-mot,Hindbrain,6
825,P-sat,Hindbrain,6
826,P-sen,Hindbrain,6
843,PARN,Hindbrain,6
844,PAS,Hindbrain,6
845,PB,Hindbrain,6
847,PBl,Hindbrain,6
848,PBl_lc,Hindbrain,6
849,PBl_ld,Hindbrain,6
850,PBl_le,Hindbrain,6
851,PBl_ls,Hindbrain,6
852,PBl_lv,Hindbrain,6
853,PBlc,Hindbrain,6
854,PBld,Hindbrain,6
855,PBle,Hindbrain,6
856,PBls,Hindbrain,6
857,PBlv,Hindbrain,6
858,PBm,Hindbrain,6
859,PBm_m,Hindbrain,6
860,PBm_me,Hindbrain,6
861,PBme,Hindbrain,6
862,PBmm,Hindbrain,6
863,PBmv,Hindbrain,6
867,PCG,Hindbrain,6
882,PG,Hindbrain,6
883,PGRN,Hindbrain,6
884,PGRN_d,Hindbrain,6
885,PGRN_l,Hindbrain,6
886,PGRNd,Hindbrain,6
887,PGRNl,Hindbrain,6
894,PHY,Hindbrain,6
922,PMR,Hindbrain,6
930,POR,Hindbrain,6
939,PPY,Hindbrain,6
940,PPYd,Hindbrain,6
941,PPYs,Hindbrain,6
952,PRNc,Hindbrain,6
953,PRNr,Hindbrain,6
954,PRNv,Hindbrain,6
956,PRP,Hindbrain,6
963,PSV,Hindbrain,6
1032,RM,Hindbrain,6
1034,RO,Hindbrain,6
1035,RPA,Hindbrain,6
1036,RPO,Hindbrain,6
1100,SG,Hindbrain,6
1109,SLC,Hindbrain,6
1110,SLD,Hindbrain,6
1121,SOC,Hindbrain,6
1122,SOC_l,Hindbrain,6
1123,SOC_m,Hindbrain,6
1124,SOCl,Hindbrain,6
1125,SOCm,Hindbrain,6
1133,SPIV,Hindbrain,6
1137,SPVC,Hindbrain,6
1138,SPVI,Hindbrain,6
1139,SPVO,Hindbrain,6
1140,SPVO_cdm,Hindbrain,6
1141,SPVO_mdmd,Hindbrain,6
1142,SPVO_mdmv,Hindbrain,6
1143,SPVO_rdm,Hindbrain,6
1144,SPVO_vl,Hindbrain,6
1145,SPVOcdm,Hindbrain,6
1146,SPVOmdmd,Hindbrain,6
1147,SPVOmdmv,Hindbrain,6
1148,SPVOrdm,Hindbrain,6
1149,SPVOvl,Hindbrain,6
1153,SSN,Hindbrain,6
1262,SUT,Hindbrain,6
1263,SUV,Hindbrain,6
1289,TRN,Hindbrain,6
1311,V,Hindbrain,6
1317,VCO,Hindbrain,6
1321,VI,Hindbrain,6
1322,VII,Hindbrain,6
1393,VNC,Hindbrain,6
1409,x,Hindbrain,6
1411,XII,Hindbrain,6
1415,y,Hindbrain,6
1417,z,Hindbrain,6
1,A13,Interbrain,4
23,AD,Interbrain,4
24,ADP,Interbrain,4
25,AHA,Interbrain,4
26,AHN,Interbrain,4
27,AHN_a,Interbrain,4
28,AHN_c,Interbrain,4
29,AHN_p,Interbrain,4
30,AHNa,Interbrain,4
31,AHNc,Interbrain,4
32,AHNd,Interbrain,4
33,AHNp,Interbrain,4
55,AM,Interbrain,4
56,AM_d,Interbrain,4
57,AM_v,Interbrain,4
64,AMd,Interbrain,4
65,AMv,Interbrain,4
99,AQ,Interbrain,4
101,ARH,Interbrain,4
102,ASO,Interbrain,4
104,ATN,Interbrain,4
134,AV,Interbrain,4
135,AVP,Interbrain,4
136,AVPV,Interbrain,4
194,c,Interbrain,4
273,CL,Interbrain,4
277,CM,Interbrain,4
392,DMH,Interbrain,4
393,DMH_a,Interbrain,4
394,DMH_p,Interbrain,4
395,DMH_v,Interbrain,4
396,DMHa,Interbrain,4
397,DMHp,Interbrain,4
398,DMHv,Interbrain,4
401,DORpm,Interbrain,4
402,DORsm,Interbrain,4
460,EPI,Interbrain,4
467,FF,Interbrain,4
488,GENd,Interbrain,4
489,GENv,Interbrain,4
517,HY,Interbrain,4
519,IAD,Interbrain,4
521,IAM,Interbrain,4
523,IB,Interbrain,4
536,IGL,Interbrain,4
549,ILM,Interbrain,4
551,IMD,Interbrain,4
570,IVF,Interbrain,4
578,LAT,Interbrain,4
581,LD,Interbrain,4
587,LGd,Interbrain,4
588,LGv,Interbrain,4
589,LGvl,Interbrain,4
590,LGvm,Interbrain,4
591,LH,Interbrain,4
592,LHA,Interbrain,4
598,LM,Interbrain,4
601,LP,Interbrain,4
602,LPO,Interbrain,4
618,LZ,Interbrain,4
623,MBO,Interbrain,4
628,MD,Interbrain,4
629,MD_c,Interbrain,4
630,MD_I,Interbrain,4
631,MD_m,Interbrain,4
632,MDc,Interbrain,4
633,MDl,Interbrain,4
634,MDm,Interbrain,4
655,MED,Interbrain,4
656,MEPO,Interbrain,4
658,MEZ ,Interbrain,4
667,MG,Interbrain,4
668,MG_d,Interbrain,4
669,MG_m,Interbrain,4
670,MG_v,Interbrain,4
671,MGd,Interbrain,4
672,MGm,Interbrain,4
673,MGv,Interbrain,4
674,MH,Interbrain,4
677,MM,Interbrain,4
678,MM_me,Interbrain,4
679,Mmme,Interbrain,4
721,MPN,Interbrain,4
722,MPN_c,Interbrain,4
723,MPN_l,Interbrain,4
724,MPN_m,Interbrain,4
725,MPNc,Interbrain,4
726,MPNl,Interbrain,4
727,MPNm,Interbrain,4
728,MPO,Interbrain,4
736,MTN,Interbrain,4
746,NC,Interbrain,4
822,OV,Interbrain,4
868,PCN,Interbrain,4
869,PD,Interbrain,4
877,PF,Interbrain,4
888,PH,Interbrain,4
895,PIN,Interbrain,4
921,PMd,Interbrain,4
924,PMv,Interbrain,4
926,PO,Interbrain,4
928,POL,Interbrain,4
935,PP,Interbrain,4
942,PR,Interbrain,4
958,PS,Interbrain,4
959,PSCH,Interbrain,4
961,PST,Interbrain,4
962,PSTN,Interbrain,4
964,PT,Interbrain,4
980,PVa,Interbrain,4
983,PVH,Interbrain,4
984,PVH_a,Interbrain,4
985,PVH_ap,Interbrain,4
986,PVH_dp,Interbrain,4
987,PVH_f,Interbrain,4
988,PVH_lp,Interbrain,4
989,PVH_mm,Interbrain,4
990,PVH_mpd,Interbrain,4
991,PVH_mpv,Interbrain,4
992,PVH_pml,Interbrain,4
993,PVH_pmm,Interbrain,4
994,PVH_pv,Interbrain,4
995,PVHam,Interbrain,4
996,PVHap,Interbrain,4
997,PVHd,Interbrain,4
998,PVHdp,Interbrain,4
999,PVHf,Interbrain,4
1000,PVHlp,Interbrain,4
1001,PVHm,Interbrain,4
1002,PVHmm,Interbrain,4
1003,PVHmpd,Interbrain,4
1004,PVHmpv,Interbrain,4
1005,PVHp,Interbrain,4
1006,PVHpm,Interbrain,4
1007,PVHpml,Interbrain,4
1008,PVHpmm,Interbrain,4
1009,PVHpv,Interbrain,4
1010,PVi,Interbrain,4
1011,PVp,Interbrain,4
1012,PVpo,Interbrain,4
1013,PVR,Interbrain,4
1014,PVR_pd,Interbrain,4
1015,PVT,Interbrain,4
1016,PVZ,Interbrain,4
1024,RCH,Interbrain,4
1026,RE,Interbrain,4
1028,RH,Interbrain,4
1062,RT,Interbrain,4
1066,SBPV,Interbrain,4
1069,SCH,Interbrain,4
1099,SFO,Interbrain,4
1101,SGN,Interbrain,4
1113,SMT,Interbrain,4
1120,SO,Interbrain,4
1127,SPA,Interbrain,4
1128,SPF,Interbrain,4
1129,SPF_m,Interbrain,4
1130,SPF_p,Interbrain,4
1131,SPFm,Interbrain,4
1132,SPFp,Interbrain,4
1227,STN,Interbrain,4
1244,SubG,Interbrain,4
1253,SUM,Interbrain,4
1254,SUM_l,Interbrain,4
1255,SUM_m,Interbrain,4
1256,SUMl,Interbrain,4
1257,SUMm,Interbrain,4
1277,TH,Interbrain,4
1278,TM,Interbrain,4
1279,TM_d,Interbrain,4
1280,TM_v,Interbrain,4
1281,TMd,Interbrain,4
1282,TMv,Interbrain,4
1306,TU,Interbrain,4
1312,V3,Interbrain,4
1313,V4,Interbrain,4
1314,V4r,Interbrain,4
1315,VAL,Interbrain,4
1318,VENT,Interbrain,4
1379,VL,Interbrain,4
1380,VLPO,Interbrain,4
1382,VM,Interbrain,4
1383,VMH,Interbrain,4
1384,VMH_a,Interbrain,4
1385,VMH_c,Interbrain,4
1386,VMH_dm,Interbrain,4
1387,VMH_vl,Interbrain,4
1388,VMHa,Interbrain,4
1389,VMHc,Interbrain,4
1390,VMHdm,Interbrain,4
1391,VMHvl,Interbrain,4
1395,VP,Interbrain,4
1396,VPL,Interbrain,4
1397,VPL_pc,Interbrain,4
1398,VPLpc,Interbrain,4
1399,VPM,Interbrain,4
1400,VPM_pc,Interbrain,4
1401,VPMpc,Interbrain,4
1418,ZI,Interbrain,4
1419,ZI_A13,Interbrain,4
1420,ZI_FF,Interbrain,4
4,ACA,Isocortex,1
5,ACAd,Isocortex,1
6,ACAd_1,Isocortex,1
7,ACAd_2/3,Isocortex,1
8,ACAd_5,Isocortex,1
9,ACAd_6,Isocortex,1
10,ACAd_6a,Isocortex,1
11,ACAd_6b,Isocortex,1
12,ACAv,Isocortex,1
13,ACAv_1,Isocortex,1
14,ACAv_2/3,Isocortex,1
15,ACAv_5,Isocortex,1
16,ACAv_6a,Isocortex,1
17,ACAv_6b,Isocortex,1
34,AI,Isocortex,1
35,AId,Isocortex,1
36,AId_1,Isocortex,1
37,AId_2/3,Isocortex,1
38,AId_5,Isocortex,1
39,AId_6,Isocortex,1
40,AId_6a,Isocortex,1
41,AId_6b,Isocortex,1
42,AIp,Isocortex,1
43,AIp_1,Isocortex,1
44,AIp_2/3,Isocortex,1
45,AIp_5,Isocortex,1
46,AIp_6a,Isocortex,1
47,AIp_6b,Isocortex,1
48,AIv,Isocortex,1
49,AIv_1,Isocortex,1
50,AIv_2/3,Isocortex,1
51,AIv_5,Isocortex,1
52,AIv_6a,Isocortex,1
53,AIv_6b,Isocortex,1
105,AUD,Isocortex,1
106,AUDd,Isocortex,1
107,AUDd_1,Isocortex,1
108,AUDd_2/3,Isocortex,1
109,AUDd_4,Isocortex,1
110,AUDd_5,Isocortex,1
111,AUDd_6a,Isocortex,1
112,AUDd_6b,Isocortex,1
113,AUDp,Isocortex,1
114,AUDp_1,Isocortex,1
115,AUDp_2/3,Isocortex,1
116,AUDp_4,Isocortex,1
117,AUDp_5,Isocortex,1
118,AUDp_6a,Isocortex,1
119,AUDp_6b,Isocortex,1
120,AUDpo,Isocortex,1
121,AUDPo_1,Isocortex,1
122,AUDPo_2/3,Isocortex,1
123,AUDPo_4,Isocortex,1
124,AUDPo_5,Isocortex,1
125,AUDPo_6a,Isocortex,1
126,AUDpo_6b,Isocortex,1
127,AUDv,Isocortex,1
128,AUDv_1,Isocortex,1
129,AUDv_2/3,Isocortex,1
130,AUDv_4,Isocortex,1
131,AUDv_5,Isocortex,1
132,AUDv_6a,Isocortex,1
133,AUDv_6b,Isocortex,1
417,ECT,Isocortex,1
419,ECT_1,Isocortex,1
420,ECT_2/3,Isocortex,1
421,ECT_5,Isocortex,1
422,ECT_6a,Isocortex,1
423,ECT_6b,Isocortex,1
480,FRP,Isocortex,1
481,FRP_1,Isocortex,1
482,FRP_2/3,Isocortex,1
501,GU,Isocortex,1
502,GU_1,Isocortex,1
503,GU_2/3,Isocortex,1
504,GU_4,Isocortex,1
505,GU_5,Isocortex,1
506,GU_6a,Isocortex,1
507,GU_6b,Isocortex,1
541,ILA,Isocortex,1
542,ILA_1,Isocortex,1
543,ILA_2,Isocortex,1
544,ILA_2/3,Isocortex,1
545,ILA_3,Isocortex,1
546,ILA_5,Isocortex,1
547,ILA_6a,Isocortex,1
548,ILA_6b,Isocortex,1
566,Isocortex,Isocortex,1
680,MO,Isocortex,1
692,MOp,Isocortex,1
693,MOp_1,Isocortex,1
694,MOp_2/3,Isocortex,1
695,MOp_5,Isocortex,1
696,MOp_6,Isocortex,1
697,MOp_6a,Isocortex,1
698,MOp_6b,Isocortex,1
699,MOp-ll,Isocortex,1
700,MOp-mi,Isocortex,1
701,MOp-mo,Isocortex,1
702,MOp-tr,Isocortex,1
703,MOp-ul,Isocortex,1
704,MOs,Isocortex,1
705,MOs_1,Isocortex,1
706,MOs_2/3,Isocortex,1
707,MOs_5,Isocortex,1
708,MOs_6,Isocortex,1
709,MOs_6a,Isocortex,1
710,MOs_6b,Isocortex,1
711,MOs-fef,Isocortex,1
712,MOs-ll,Isocortex,1
713,MOs-mi,Isocortex,1
714,MOs-mo,Isocortex,1
715,MOs-rp1,Isocortex,1
716,MOs-rp2,Isocortex,1
717,MOs-tr,Isocortex,1
718,MOs-ul,Isocortex,1
791,ORB,Isocortex,1
792,ORBl,Isocortex,1
793,ORBl_1,Isocortex,1
794,ORBl_2/3,Isocortex,1
795,ORBl_5,Isocortex,1
796,ORBl_6,Isocortex,1
797,ORBl_6a,Isocortex,1
798,ORBl_6b,Isocortex,1
799,ORBm,Isocortex,1
800,ORBm_1,Isocortex,1
801,ORBm_2,Isocortex,1
802,ORBm_2/3,Isocortex,1
803,ORBm_3,Isocortex,1
804,ORBm_5,Isocortex,1
805,ORBm_6,Isocortex,1
806,ORBm_6a,Isocortex,1
807,ORBv,Isocortex,1
808,ORBvl,Isocortex,1
809,ORBvl_1,Isocortex,1
810,ORBvl_2/3,Isocortex,1
811,ORBvl_5,Isocortex,1
812,ORBvl_6,Isocortex,1
813,ORBvl_6a,Isocortex,1
814,ORBvl_6b,Isocortex,1
871,PERI,Isocortex,1
872,PERI_1,Isocortex,1
873,PERI_2/3,Isocortex,1
874,PERI_5,Isocortex,1
875,PERI_6a,Isocortex,1
876,PERI_6b,Isocortex,1
904,PL,Isocortex,1
905,PL_1,Isocortex,1
906,PL_2,Isocortex,1
907,PL_2/3,Isocortex,1
908,PL_3,Isocortex,1
909,PL_5,Isocortex,1
910,PL_6,Isocortex,1
911,PL_6a,Isocortex,1
912,PL_6b,Isocortex,1
966,PTLp,Isocortex,1
967,PTLp_1,Isocortex,1
968,PTLp_2/3,Isocortex,1
969,PTLp_4,Isocortex,1
970,PTLp_5,Isocortex,1
971,PTLp_6a,Isocortex,1
972,PTLp_6b,Isocortex,1
973,PTLp-cl,Isocortex,1
974,PTLp-cm,Isocortex,1
975,PTLp-r,Isocortex,1
1039,RSP,Isocortex,1
1040,RSPagl,Isocortex,1
1041,RSPagl_1,Isocortex,1
1042,RSPagl_2/3,Isocortex,1
1043,RSPagl_5,Isocortex,1
1044,RSPagl_6a,Isocortex,1
1045,RSPagl_6b,Isocortex,1
1046,RSPd,Isocortex,1
1047,RSPd_1,Isocortex,1
1048,RSPd_2/3,Isocortex,1
1049,RSPd_5,Isocortex,1
1050,RSPd_6a,Isocortex,1
1051,RSPd_6b,Isocortex,1
1052,RSPv,Isocortex,1
1053,RSPv_1,Isocortex,1
1054,RSPv_2,Isocortex,1
1055,RSPv_2/3,Isocortex,1
1056,RSPv_5,Isocortex,1
1057,RSPv_6a,Isocortex,1
1058,RSPv_6b,Isocortex,1
1151,SS,Isocortex,1
1152,SS-tr,Isocortex,1
1154,SSp,Isocortex,1
1155,SSp_1,Isocortex,1
1156,SSp_2/3,Isocortex,1
1157,SSp_4,Isocortex,1
1158,SSp_5,Isocortex,1
1159,SSp_6a,Isocortex,1
1160,SSp_6b,Isocortex,1
1161,SSp_bfd_1,Isocortex,1
1162,SSp_bfd_2/3,Isocortex,1
1163,SSp_bfd_4,Isocortex,1
1164,SSp_bfd_5,Isocortex,1
1165,SSp_bfd_6a,Isocortex,1
1166,SSp_bfd_6b,Isocortex,1
1167,SSp_ll_1,Isocortex,1
1168,SSp_ll_2/3,Isocortex,1
1169,SSp_ll_4,Isocortex,1
1170,SSp_ll_5,Isocortex,1
1171,SSp_ll_6a,Isocortex,1
1172,SSp_ll_6b,Isocortex,1
1173,SSp_m_1,Isocortex,1
1174,SSp_m_2/3,Isocortex,1
1175,SSp_m_4,Isocortex,1
1176,SSp_m_5,Isocortex,1
1177,SSp_m_6a,Isocortex,1
1178,SSp_m_6b,Isocortex,1
1179,SSp_n_1,Isocortex,1
1180,SSp_n_2/3,Isocortex,1
1181,SSp_n_4,Isocortex,1
1182,SSp_n_5,Isocortex,1
1183,SSp_n_6a,Isocortex,1
1184,SSp_n_6b,Isocortex,1
1185,SSp_tr_1,Isocortex,1
1186,SSp_tr_2/3,Isocortex,1
1187,SSp_tr_4,Isocortex,1
1188,SSp_tr_5,Isocortex,1
1189,SSp_tr_6a,Isocortex,1
1190,SSp_tr_6b,Isocortex,1
1191,SSp_ul_1,Isocortex,1
1192,SSp_ul_2/3,Isocortex,1
1193,SSp_ul_4,Isocortex,1
1194,SSp_ul_5,Isocortex,1
1195,SSp_ul_6a,Isocortex,1
1196,SSp_ul_6b,Isocortex,1
1197,SSp-bfd,Isocortex,1
1198,SSp-BFD-ll,Isocortex,1
1199,SSp-BFD-mo,Isocortex,1
1200,SSp-BFD-tr,Isocortex,1
1201,SSp-BFD-ul,Isocortex,1
1202,SSp-ll,Isocortex,1
1203,SSp-m,Isocortex,1
1204,SSp-mi,Isocortex,1
1205,SSp-mo,Isocortex,1
1206,SSp-n,Isocortex,1
1207,SSp-tr,Isocortex,1
1208,SSp-ul,Isocortex,1
1209,SSp-un_1,Isocortex,1
1210,SSp-un_2/3,Isocortex,1
1211,SSp-un_4,Isocortex,1
1212,SSp-un_5,Isocortex,1
1213,SSp-un_6a,Isocortex,1
1214,SSp-un_6b,Isocortex,1
1215,SSs,Isocortex,1
1216,SSs_1,Isocortex,1
1217,SSs_2/3,Isocortex,1
1218,SSs_4,Isocortex,1
1219,SSs_5,Isocortex,1
1220,SSs_6a,Isocortex,1
1221,SSs_6b,Isocortex,1
1222,SSs-c,Isocortex,1
1223,SSs-r,Isocortex,1
1268,TEa,Isocortex,1
1269,TEa_1,Isocortex,1
1270,TEa_2/3,Isocortex,1
1271,TEa_4,Isocortex,1
1272,TEa_5,Isocortex,1
1273,TEa_6a,Isocortex,1
1274,TEa_6b,Isocortex,1
1275,TEa-c,Isocortex,1
1276,TEa-r,Isocortex,1
1326,VIS,Isocortex,1
1327,VISal,Isocortex,1
1328,VISal_1,Isocortex,1
1329,VISal_2/3,Isocortex,1
1330,VISal_4,Isocortex,1
1331,VISal_5,Isocortex,1
1332,VISal_6a,Isocortex,1
1333,VISal_6b,Isocortex,1
1334,VISam,Isocortex,1
1335,VISam_1,Isocortex,1
1336,VISam_2/3,Isocortex,1
1337,VISam_4,Isocortex,1
1338,VISam_5,Isocortex,1
1339,VISam_6a,Isocortex,1
1340,VISam_6b,Isocortex,1
1341,VISC,Isocortex,1
1342,VISC_1,Isocortex,1
1343,VISC_2/3,Isocortex,1
1344,VISC_4,Isocortex,1
1345,VISC_5,Isocortex,1
1346,VISC_6a,Isocortex,1
1347,VISC_6b,Isocortex,1
1348,VISC-c,Isocortex,1
1349,VISC-r,Isocortex,1
1350,VISl,Isocortex,1
1351,VISl_1,Isocortex,1
1352,VISl_2/3,Isocortex,1
1353,VISl_4,Isocortex,1
1354,VISl_5,Isocortex,1
1355,VISl_6a,Isocortex,1
1356,VISl_6b,Isocortex,1
1357,VISp,Isocortex,1
1358,VISp_1,Isocortex,1
1359,VISp_2/3,Isocortex,1
1360,VISp_4,Isocortex,1
1361,VISp_5,Isocortex,1
1362,VISp_6a,Isocortex,1
1363,VISp_6b,Isocortex,1
1364,VISpl,Isocortex,1
1365,VISpl_1,Isocortex,1
1366,VISpl_2/3,Isocortex,1
1367,VISpl_4,Isocortex,1
1368,VISpl_5,Isocortex,1
1369,VISpl_6a,Isocortex,1
1370,VISpl_6b,Isocortex,1
1371,VISpm,Isocortex,1
1372,VISpm_1,Isocortex,1
1373,VISpm_2/3,Isocortex,1
1374,VISpm_4,Isocortex,1
1375,VISpm_5,Isocortex,1
1376,VISpm_6a,Isocortex,1
1377,VISpm_6b,Isocortex,1
1378,VISrl,Isocortex,1
1421,6b,Isocortex,1
98,APN,Midbrain,5
103,AT,Midbrain,5
275,CLI,Midbrain,5
354,CUN,Midbrain,5
408,DR,Midbrain,5
411,DT,Midbrain,5
464,EW,Midbrain,5
524,IC,Midbrain,5
525,IC_c,Midbrain,5
526,IC_d,Midbrain,5
527,IC_e,Midbrain,5
529,ICc,Midbrain,5
530,ICd,Midbrain,5
531,ICe,Midbrain,5
534,IF,Midbrain,5
537,II,Midbrain,5
538,III,Midbrain,5
553,INC,Midbrain,5
561,IPN,Midbrain,5
568,IV,Midbrain,5
616,LT,Midbrain,5
621,MB,Midbrain,5
622,MBmot,Midbrain,5
624,MBsen,Midbrain,5
625,MBsta,Midbrain,5
657,MEV,Midbrain,5
729,MPT,Midbrain,5
730,MRN,Midbrain,5
733,MT,Midbrain,5
745,NB,Midbrain,5
747,ND,Midbrain,5
768,NOT,Midbrain,5
769,NPC,Midbrain,5
789,OP,Midbrain,5
832,PAG,Midbrain,5
846,PBG,Midbrain,5
937,PPN,Midbrain,5
938,PPT,Midbrain,5
943,PRC,Midbrain,5
957,PRT,Midbrain,5
1022,RAmb,Midbrain,5
1031,RL,Midbrain,5
1033,RN,Midbrain,5
1037,RR,Midbrain,5
1064,SAG,Midbrain,5
1067,SCdg,Midbrain,5
1068,SCdw,Midbrain,5
1070,SCig,Midbrain,5
1071,Scig_b,Midbrain,5
1072,SCig-a,Midbrain,5
1073,SCig-b,Midbrain,5
1074,SCig-c,Midbrain,5
1075,SCiw,Midbrain,5
1076,SCm,Midbrain,5
1077,SCm_dg,Midbrain,5
1078,SCm_dw,Midbrain,5
1079,SCm_ig,Midbrain,5
1080,SCM_ig-a,Midbrain,5
1081,SCM_ig-b,Midbrain,5
1082,SCM_ig-c,Midbrain,5
1083,SCm_iw,Midbrain,5
1084,SCop,Midbrain,5
1087,SCs,Midbrain,5
1088,SCs_op,Midbrain,5
1089,SCs_sg,Midbrain,5
1090,SCs_zo,Midbrain,5
1091,SCsg,Midbrain,5
1095,SCzo,Midbrain,5
1116,SNc,Midbrain,5
1117,SNl,Midbrain,5
1119,SNr,Midbrain,5
1405,VTA,Midbrain,5
1407,VTN,Midbrain,5
159,Brain,NA,9
160,BS,NA,9
240,CB,NA,9
243,CBN,NA,9
266,central_canal,NA,9
268,CH,NA,9
342,CTX,NA,9
343,CTXpl,NA,9
344,CTXsp,NA,9
469,fiber tracts,NA,9
492,Gpe,NA,9
494,Gpi,NA,9
498,grv,NA,9
499,grv of CBX,NA,9
500,grv of CTX,NA,9
559,IPF,NA,9
585,LG_d,NA,9
586,LG_v,NA,9
640,ME,NA,9
719,moV,NA,9
913,PLd,NA,9
914,PLd-L6,NA,9
916,PLr,NA,9
917,PLv,NA,9
919,PM_d,NA,9
920,PM_v,NA,9
929,PONS,NA,9
955,ProSUB,NA,9
976,PV_a,NA,9
977,PV_i,NA,9
978,PV_p,NA,9
979,PV_po,NA,9
1023,RC,NA,9
1097,SEZ,NA,9
1114,SN_c,NA,9
1115,SN_r,NA,9
1135,SPV_c,NA,9
1136,SPV_i,NA,9
1264,sV,NA,9
1403,VS,NA,9
1410,X,NA,9
1416,Y,NA,9